Seniority,Purchase_Propensity,CompanySize,Contactable,Action
1.0,1.0,0.204,0.0,-1
0.2222222222222222,0.0,0.9013333333333333,1.0,-1
0.1111111111111111,1.0,0.8106666666666666,1.0,-1
0.6666666666666666,0.5,0.828,0.0,-1
0.0,0.0,0.7113333333333334,1.0,-1
0.3333333333333333,0.0,0.846,1.0,-1
0.7777777777777778,0.0,0.7626666666666667,0.5,1
0.2222222222222222,1.0,0.996,1.0,-1
0.6666666666666666,1.0,0.11,0.0,-1
0.5555555555555556,1.0,0.97,1.0,-1
0.5555555555555556,0.0,0.428,0.5,1
0.3333333333333333,0.5,0.378,0.5,-1
0.5555555555555556,0.0,0.6673333333333333,1.0,-1
0.4444444444444444,0.0,0.8953333333333333,1.0,-1
0.4444444444444444,0.5,0.46,0.0,-1
0.2222222222222222,1.0,0.6466666666666666,0.0,-1
0.3333333333333333,0.5,0.8546666666666667,1.0,-1
0.4444444444444444,1.0,0.07733333333333334,0.0,-1
0.0,0.0,0.412,0.0,-1
0.7777777777777778,0.0,0.5866666666666667,0.0,-1
0.5555555555555556,0.0,0.41333333333333333,0.5,1
0.2222222222222222,1.0,0.7086666666666667,0.5,1
0.3333333333333333,0.5,0.9573333333333334,0.5,-1
0.2222222222222222,0.5,0.8653333333333333,0.0,-1
0.0,1.0,0.25666666666666665,0.5,-1
0.8888888888888888,0.0,0.792,0.0,-1
0.4444444444444444,0.0,0.51,0.0,-1
0.5555555555555556,0.5,0.76,0.5,1
0.2222222222222222,0.0,0.494,0.0,-1
0.3333333333333333,0.0,0.29133333333333333,0.0,-1
0.5555555555555556,1.0,0.8653333333333333,0.0,-1
1.0,0.5,0.972,1.0,-1
0.2222222222222222,0.0,0.478,0.0,-1
0.8888888888888888,0.5,0.05333333333333334,0.5,1
0.1111111111111111,0.0,0.4226666666666667,1.0,-1
0.3333333333333333,0.5,0.7726666666666666,0.5,-1
0.7777777777777778,0.5,0.9313333333333333,1.0,-1
0.1111111111111111,0.0,0.798,1.0,-1
0.7777777777777778,0.0,0.8913333333333333,1.0,-1
0.7777777777777778,0.0,0.16733333333333333,1.0,-1
0.4444444444444444,0.0,0.6273333333333333,0.5,1
0.8888888888888888,1.0,0.5993333333333334,1.0,-1
0.2222222222222222,1.0,0.864,1.0,-1
1.0,0.0,0.032,1.0,-1
0.2222222222222222,0.5,0.9153333333333333,0.0,-1
0.1111111111111111,0.5,0.5766666666666667,1.0,-1
0.7777777777777778,0.0,0.462,1.0,-1
0.3333333333333333,0.5,0.43933333333333335,1.0,-1
0.7777777777777778,0.5,0.035333333333333335,0.0,-1
0.2222222222222222,0.5,0.608,0.5,-1
0.2222222222222222,0.0,0.08466666666666667,0.5,-1
0.3333333333333333,0.0,0.059333333333333335,0.0,-1
0.5555555555555556,0.5,0.12333333333333334,0.5,-1
1.0,1.0,0.8213333333333334,1.0,-1
0.6666666666666666,0.5,0.632,0.5,1
0.1111111111111111,0.0,0.8726666666666667,1.0,-1
0.5555555555555556,0.0,0.7233333333333334,0.5,1
0.4444444444444444,1.0,0.9753333333333334,1.0,-1
0.4444444444444444,0.5,0.404,0.0,-1
0.7777777777777778,0.5,0.18066666666666667,0.0,-1
0.7777777777777778,0.0,0.2986666666666667,0.0,-1
0.2222222222222222,0.5,0.24933333333333332,0.0,-1
0.5555555555555556,1.0,0.4146666666666667,0.0,-1
0.7777777777777778,0.0,0.616,0.0,-1
0.6666666666666666,1.0,0.31866666666666665,0.0,-1
0.4444444444444444,0.0,1.0,0.5,1
0.2222222222222222,0.0,0.494,0.0,-1
0.4444444444444444,1.0,0.404,1.0,-1
0.6666666666666666,0.0,0.18933333333333333,0.5,-1
1.0,0.0,0.6866666666666666,0.5,1
0.2222222222222222,0.0,0.8073333333333333,0.0,-1
0.2222222222222222,0.5,0.9113333333333333,0.0,-1
0.0,1.0,0.035333333333333335,0.0,-1
0.4444444444444444,0.5,0.8553333333333333,0.5,1
0.3333333333333333,0.0,0.2733333333333333,0.0,-1
0.5555555555555556,0.0,0.7166666666666667,0.0,-1
0.5555555555555556,0.5,0.9726666666666667,0.5,1
0.7777777777777778,0.5,0.7933333333333333,0.5,1
0.2222222222222222,0.5,0.7606666666666667,1.0,-1
0.6666666666666666,0.0,0.07733333333333334,0.5,-1
0.4444444444444444,0.5,0.24133333333333334,0.0,-1
0.2222222222222222,0.5,0.9893333333333333,1.0,-1
0.1111111111111111,1.0,0.3373333333333333,0.5,-1
0.3333333333333333,0.0,0.602,0.0,-1
0.4444444444444444,0.0,0.226,0.5,-1
0.4444444444444444,0.5,0.11,0.5,-1
1.0,0.0,0.586,0.5,1
0.2222222222222222,0.0,0.12933333333333333,1.0,-1
0.1111111111111111,0.0,0.634,0.0,-1
0.4444444444444444,1.0,0.23266666666666666,0.0,-1
0.8888888888888888,1.0,0.9613333333333334,0.5,1
0.0,0.5,0.27466666666666667,1.0,-1
1.0,0.5,0.5853333333333334,0.0,-1
0.6666666666666666,1.0,0.058666666666666666,0.5,1
0.4444444444444444,0.5,0.094,0.0,-1
0.0,0.0,0.422,1.0,-1
0.6666666666666666,0.5,0.408,1.0,-1
0.3333333333333333,0.0,0.4713333333333333,0.0,-1
0.5555555555555556,0.5,0.934,0.5,1
0.3333333333333333,0.0,0.08333333333333333,0.0,-1
0.4444444444444444,0.5,0.2986666666666667,1.0,-1
0.6666666666666666,0.0,0.3473333333333333,0.0,-1
0.4444444444444444,1.0,0.19066666666666668,0.5,1
0.5555555555555556,1.0,0.6953333333333334,0.0,-1
0.2222222222222222,1.0,0.46,0.5,1
0.3333333333333333,1.0,0.7833333333333333,1.0,-1
0.5555555555555556,0.5,0.11733333333333333,1.0,-1
0.7777777777777778,1.0,0.8653333333333333,1.0,-1
0.0,0.0,0.342,1.0,-1
0.4444444444444444,1.0,0.102,0.0,-1
0.8888888888888888,0.5,0.594,1.0,-1
0.2222222222222222,1.0,0.7566666666666667,1.0,-1
0.2222222222222222,0.0,0.486,1.0,-1
0.0,0.0,0.71,1.0,-1
0.0,1.0,0.862,0.5,1
0.2222222222222222,0.0,0.9513333333333334,0.5,-1
0.5555555555555556,0.0,0.3373333333333333,0.0,-1
0.0,1.0,0.7313333333333333,1.0,-1
0.3333333333333333,0.5,0.7386666666666667,0.0,-1
0.3333333333333333,0.0,0.9366666666666666,1.0,-1
0.7777777777777778,1.0,0.656,0.5,1
0.1111111111111111,0.0,0.45466666666666666,0.0,-1
0.3333333333333333,0.0,0.894,0.5,-1
0.6666666666666666,0.0,0.011333333333333334,0.5,-1
0.6666666666666666,0.5,0.4,1.0,-1
1.0,1.0,0.844,0.5,1
0.3333333333333333,0.5,0.434,0.5,-1
0.4444444444444444,1.0,0.30933333333333335,1.0,-1
1.0,0.5,0.712,1.0,-1
0.8888888888888888,0.0,0.22866666666666666,0.0,-1
1.0,1.0,0.354,0.5,1
1.0,0.5,0.12666666666666668,0.0,-1
0.2222222222222222,1.0,0.756,0.0,-1
0.6666666666666666,0.5,0.2613333333333333,1.0,-1
0.4444444444444444,0.5,0.734,0.5,1
0.8888888888888888,0.0,0.49333333333333335,1.0,-1
0.8888888888888888,1.0,0.5073333333333333,0.0,-1
0.3333333333333333,1.0,0.9506666666666667,0.5,1
0.1111111111111111,1.0,0.8546666666666667,0.5,1
0.1111111111111111,0.0,0.536,0.0,-1
0.3333333333333333,0.0,0.574,0.5,-1
0.8888888888888888,1.0,0.8846666666666667,0.5,1
0.2222222222222222,1.0,0.36333333333333334,0.0,-1
0.6666666666666666,1.0,0.89,0.5,1
0.4444444444444444,0.5,0.3373333333333333,0.0,-1
0.4444444444444444,1.0,0.7966666666666666,0.5,1
0.4444444444444444,0.5,0.2813333333333333,0.5,-1
0.6666666666666666,1.0,0.25466666666666665,0.5,1
0.7777777777777778,0.0,0.09133333333333334,0.0,-1
0.6666666666666666,1.0,0.018,0.5,1
0.0,0.5,0.56,0.5,-1
0.7777777777777778,0.5,0.011333333333333334,1.0,-1
0.1111111111111111,0.0,0.37733333333333335,1.0,-1
0.3333333333333333,0.0,0.2,0.5,-1
1.0,1.0,0.006666666666666667,0.0,-1
1.0,1.0,0.35933333333333334,1.0,-1
0.5555555555555556,0.0,0.5186666666666667,0.5,1
0.5555555555555556,1.0,0.14533333333333334,0.5,1
0.8888888888888888,0.0,0.292,0.5,1
1.0,0.0,0.14866666666666667,0.0,-1
0.1111111111111111,1.0,0.01,0.5,-1
0.1111111111111111,0.0,0.666,0.5,-1
0.6666666666666666,0.0,0.152,0.5,-1
0.3333333333333333,0.5,0.5493333333333333,1.0,-1
0.7777777777777778,0.5,0.542,0.0,-1
0.7777777777777778,0.0,0.9246666666666666,0.0,-1
0.5555555555555556,1.0,1.0,0.0,-1
0.4444444444444444,0.5,0.16866666666666666,0.0,-1
0.5555555555555556,0.5,0.23333333333333334,0.0,-1
0.6666666666666666,0.0,0.9153333333333333,0.5,1
0.8888888888888888,1.0,0.5433333333333333,0.0,-1
0.2222222222222222,0.5,0.9086666666666666,0.5,-1
0.8888888888888888,1.0,0.6126666666666667,1.0,-1
0.7777777777777778,0.5,0.386,0.5,1
0.6666666666666666,1.0,0.728,0.5,1
0.2222222222222222,0.0,0.8193333333333334,0.5,-1
0.8888888888888888,1.0,0.3426666666666667,0.0,-1
1.0,0.5,0.214,1.0,-1
0.1111111111111111,0.5,0.5033333333333333,0.5,-1
0.1111111111111111,0.5,0.04133333333333333,1.0,-1
0.4444444444444444,1.0,0.06066666666666667,0.0,-1
0.1111111111111111,0.5,0.654,1.0,-1
0.3333333333333333,0.0,0.21533333333333332,0.0,-1
0.4444444444444444,0.0,0.7346666666666667,0.0,-1
0.6666666666666666,0.5,0.4513333333333333,0.0,-1
0.3333333333333333,1.0,0.04533333333333334,1.0,-1
0.6666666666666666,1.0,0.37533333333333335,0.0,-1
0.4444444444444444,0.5,0.2,1.0,-1
0.5555555555555556,0.5,0.748,0.5,1
0.2222222222222222,0.0,0.5726666666666667,0.0,-1
0.0,0.5,0.39,1.0,-1
1.0,1.0,0.652,0.5,1
0.7777777777777778,0.5,0.7426666666666667,0.5,1
0.5555555555555556,0.5,0.036,1.0,-1
0.4444444444444444,0.0,0.5806666666666667,0.5,1
0.6666666666666666,0.0,0.062,0.0,-1
0.6666666666666666,0.5,0.044,0.0,-1
0.6666666666666666,1.0,0.3373333333333333,0.0,-1
0.1111111111111111,0.5,0.5206666666666667,0.0,-1
0.8888888888888888,0.5,0.06333333333333334,1.0,-1
0.7777777777777778,0.0,0.31666666666666665,0.5,1
0.0,0.0,0.6566666666666666,0.5,-1
0.6666666666666666,1.0,0.946,0.0,-1
0.8888888888888888,1.0,0.8253333333333334,0.0,-1
0.1111111111111111,0.0,0.176,1.0,-1
0.1111111111111111,0.0,0.004666666666666667,0.5,-1
0.3333333333333333,0.0,0.41333333333333333,0.0,-1
0.3333333333333333,0.5,0.21133333333333335,0.5,-1
1.0,0.0,0.08066666666666666,1.0,-1
0.1111111111111111,0.0,0.3453333333333333,1.0,-1
0.2222222222222222,0.0,0.4826666666666667,1.0,-1
0.1111111111111111,1.0,0.39266666666666666,0.0,-1
1.0,0.0,0.9686666666666667,1.0,-1
0.0,0.5,0.8386666666666667,1.0,-1
0.8888888888888888,0.5,0.37333333333333335,0.5,1
0.3333333333333333,1.0,0.28,0.5,-1
0.0,0.0,0.43333333333333335,0.5,-1
0.6666666666666666,0.5,0.396,0.5,1
0.8888888888888888,1.0,0.516,1.0,-1
0.2222222222222222,0.5,0.964,1.0,-1
0.1111111111111111,0.5,0.46066666666666667,0.0,-1
0.2222222222222222,0.0,0.29733333333333334,1.0,-1
0.8888888888888888,1.0,0.5366666666666666,0.5,1
1.0,0.0,0.8946666666666667,0.0,-1
0.7777777777777778,0.0,0.31466666666666665,0.5,1
1.0,1.0,0.256,1.0,-1
0.3333333333333333,0.0,0.12,0.5,-1
0.8888888888888888,1.0,0.29533333333333334,0.5,1
0.3333333333333333,0.5,0.252,0.0,-1
0.4444444444444444,0.0,0.808,0.5,1
0.2222222222222222,0.5,0.06066666666666667,0.0,-1
0.4444444444444444,0.0,0.7333333333333333,1.0,-1
0.6666666666666666,0.5,0.07933333333333334,0.0,-1
0.2222222222222222,0.5,0.134,1.0,-1
0.2222222222222222,0.0,0.152,0.5,-1
0.7777777777777778,1.0,0.14933333333333335,1.0,-1
0.1111111111111111,0.0,0.732,1.0,-1
1.0,0.0,0.8053333333333333,1.0,-1
0.0,1.0,0.8206666666666667,1.0,-1
0.7777777777777778,0.0,0.5626666666666666,1.0,-1
0.2222222222222222,1.0,0.992,0.5,1
0.8888888888888888,0.5,0.20933333333333334,0.5,1
0.8888888888888888,1.0,0.4666666666666667,1.0,-1
0.1111111111111111,0.0,0.2653333333333333,0.5,-1
1.0,0.5,0.8746666666666667,0.5,1
0.7777777777777778,0.0,0.474,0.0,-1
0.4444444444444444,0.0,0.65,1.0,-1
0.2222222222222222,1.0,0.027333333333333334,0.5,-1
1.0,0.5,0.078,0.5,1
0.5555555555555556,1.0,0.5206666666666667,0.0,-1
0.6666666666666666,0.5,0.11,1.0,-1
0.5555555555555556,1.0,0.9313333333333333,1.0,-1
0.8888888888888888,0.5,0.48733333333333334,0.5,1
0.1111111111111111,0.5,0.011333333333333334,0.5,-1
0.6666666666666666,0.5,0.6786666666666666,0.0,-1
0.6666666666666666,1.0,0.516,0.5,1
0.6666666666666666,1.0,0.019333333333333334,1.0,-1
0.5555555555555556,0.0,0.07666666666666666,1.0,-1
0.4444444444444444,0.0,0.31266666666666665,0.0,-1
0.0,0.5,0.8173333333333334,0.5,-1
1.0,0.5,0.19866666666666666,0.0,-1
0.5555555555555556,1.0,0.948,0.0,-1
0.4444444444444444,0.5,0.342,0.0,-1
0.1111111111111111,1.0,0.18333333333333332,0.5,-1
0.6666666666666666,0.5,0.076,0.5,-1
0.4444444444444444,0.5,0.464,1.0,-1
0.0,0.5,0.22266666666666668,0.5,-1
1.0,0.5,0.18,0.0,-1
0.6666666666666666,0.0,0.846,0.5,1
